t,x,y,z,radius
9194.5,2784.758419071254,325.0,468.94949502588616,227.5
9195.0,2785.2578228298457,325.0,468.9739058002369,227.5
9195.5,2785.7572265884373,325.0,468.9983165745876,227.5
9196.0,2786.2566303470294,325.0,469.0227273489383,227.5
9196.5,2786.756034105621,325.0,469.047138123289,227.5
9197.0,2787.255437864213,325.0,469.07154889763973,227.5
9197.5,2787.7548416228046,325.0,469.09595967199044,227.5
9198.0,2788.2542453813967,325.0,469.12037044634116,227.5
9198.5,2788.7536491399883,325.0,469.14478122069187,227.5
9199.0,2789.25305289858,325.0,469.16919199504264,227.5
9199.5,2789.752456657172,325.0,469.19360276939335,227.5
9200.0,2790.2518604157635,325.0,469.21801354374406,227.5
9200.5,2790.751264174355,325.0,469.2424243180948,227.5
9201.0,2791.250667932947,325.0,469.2668350924455,227.5
9201.5,2791.7500716915392,325.0,469.2912458667962,227.5
9202.0,2792.249475450131,325.0,469.3156566411469,227.5
9202.5,2792.7488792087224,325.0,469.34006741549763,227.5
9203.0,2793.2482829673145,325.0,469.36447818984834,227.5
9203.5,2793.747686725906,325.0,469.38888896419905,227.5
9204.0,2794.2470904844977,325.0,469.41329973854977,227.5
9204.5,2794.7464942430897,325.0,469.43771051290054,227.5
9205.0,2795.2458980016813,325.0,469.46212128725125,227.5
9205.5,2795.7453017602734,325.0,469.48653206160196,227.5
9206.0,2796.244705518865,325.0,469.5109428359527,227.5
9206.5,2796.744109277457,325.0,469.5353536103034,227.5
9207.0,2797.2435130360486,325.0,469.5597643846541,227.5
9207.5,2797.74291679464,325.0,469.5841751590048,227.5
9208.0,2798.2423205532323,325.0,469.6085859333555,227.5
9208.5,2798.741724311824,325.0,469.63299670770624,227.5
9209.0,2799.2411280704155,325.0,469.65740748205695,227.5
9209.5,2799.7405318290075,325.0,469.6818182564077,227.5
9210.0,2800.239935587599,325.0,469.70622903075844,227.5
9210.5,2800.739339346191,325.0,469.73063980510915,227.5
9211.0,2801.2387431047828,325.0,469.75505057945986,227.5
9211.5,2801.738146863375,325.0,469.7794613538106,227.5
9212.0,2802.2375506219664,325.0,469.8038721281613,227.5
9212.5,2802.736954380558,325.0,469.828282902512,227.5
9213.0,2803.23635813915,325.0,469.8526936768627,227.5
9213.5,2803.7357618977417,325.0,469.8771044512134,227.5
9214.0,2804.2351656563333,325.0,469.90151522556414,227.5
9214.5,2804.7345694149253,325.0,469.92592599991485,227.5
9215.0,2805.233973173517,325.0,469.9503367742656,227.5
9215.5,2805.733376932109,325.0,469.97474754861634,227.5
9216.0,2806.2327806907006,325.0,469.99915832296705,227.5
9216.5,2806.7321844492926,325.0,470.02356909731776,227.5
9217.0,2807.231588207884,325.0,470.0479798716685,227.5
9217.5,2807.730991966476,325.0,470.0723906460192,227.5
9218.0,2808.230395725068,325.0,470.0968014203699,227.5
9218.5,2808.7297994836595,325.0,470.1212121947206,227.5
9219.0,2809.229203242251,325.0,470.1456229690713,227.5
9219.5,2809.728607000843,325.0,470.1700337434221,227.5
9220.0,2810.2280107594347,325.0,470.1944445177728,227.5
9220.5,2810.7274145180268,325.0,470.2188552921235,227.5
9221.0,2811.2268182766184,325.0,470.24326606647423,227.5
9221.5,2811.7262220352104,325.0,470.26767684082495,227.5
9222.0,2812.225625793802,325.0,470.29208761517566,227.5
9222.5,2812.7250295523936,325.0,470.3164983895264,227.5
9223.0,2813.2244333109857,325.0,470.3409091638771,227.5
9223.5,2813.7238370695773,325.0,470.3653199382278,227.5
9224.0,2814.223240828169,325.0,470.3897307125785,227.5
9224.5,2814.722644586761,325.0,470.4141414869292,227.5
9225.0,2815.222048345353,325.0,470.43855226128,227.5
9225.5,2815.7214521039446,325.0,470.4629630356307,227.5
9226.0,2816.220855862536,325.0,470.4873738099814,227.5
9226.5,2816.720259621128,325.0,470.51178458433213,227.5
9227.0,2817.21966337972,325.0,470.53619535868285,227.5
9227.5,2817.7190671383114,325.0,470.56060613303356,227.5
9228.0,2818.2184708969035,325.0,470.5850169073843,227.5
9228.5,2818.717874655495,325.0,470.609427681735,227.5
9229.0,2819.217278414087,325.0,470.6338384560857,227.5
9229.5,2819.7166821726787,325.0,470.6582492304364,227.5
9230.0,2820.2160859312708,325.0,470.6826600047872,227.5
9230.5,2820.7154896898624,325.0,470.7070707791379,227.5
9231.0,2821.214893448454,325.0,470.7314815534886,227.5
9231.5,2821.714297207046,325.0,470.7558923278393,227.5
9232.0,2822.2137009656376,325.0,470.78030310219003,227.5
9232.5,2822.713104724229,325.0,470.80471387654075,227.5
9233.0,2823.2125084828212,325.0,470.82912465089146,227.5
9233.5,2823.711912241413,325.0,470.85353542524217,227.5
9234.0,2824.211316000005,325.0,470.8779461995929,227.5
9234.5,2824.7107197585965,325.0,470.9023569739436,227.5
9235.0,2825.2101235171885,325.0,470.9267677482943,227.5
9235.5,2825.70952727578,325.0,470.9511785226451,227.5
9236.0,2826.2089310343717,325.0,470.9755892969958,227.5
9236.5,2826.708334792964,325.0,471.0000000713465,227.5
9237.0,2827.2077385515554,325.0,471.0244108456972,227.5
9237.5,2827.707142310147,325.0,471.04882162004793,227.5
9238.0,2828.206546068739,325.0,471.07323239439864,227.5
9238.5,2828.7059498273306,325.0,471.09764316874936,227.5
9239.0,2829.2053535859227,325.0,471.12205394310007,227.5
9239.5,2829.7047573445143,325.0,471.1464647174508,227.5
9240.0,2830.2041611031063,325.0,471.1708754918015,227.5
9240.5,2830.703564861698,325.0,471.19528626615227,227.5
9241.0,2831.2029686202895,325.0,471.219697040503,227.5
9241.5,2831.7023723788816,325.0,471.2441078148537,227.5
9242.0,2832.201776137473,325.0,471.2685185892044,227.5
9242.5,2832.701179896065,325.0,471.2929293635551,227.5
9243.0,2833.200583654657,325.0,471.31734013790583,227.5
9243.5,2833.6999874132484,325.0,471.34175091225654,227.5
9244.0,2834.1993911718405,325.0,471.36616168660726,227.5
9244.5,2834.698794930432,325.0,471.39057246095797,227.5
9245.0,2835.198198689024,325.0,471.4149832353087,227.5
9245.5,2835.6976024476157,325.0,471.4393940096594,227.5
9246.0,2836.1970062062073,325.0,471.46380478401016,227.5
9246.5,2836.6964099647994,325.0,471.4882155583609,227.5
9247.0,2837.195813723391,325.0,471.5126263327116,227.5
9247.5,2837.6952174819826,325.0,471.5370371070623,227.5
9248.0,2838.1946212405746,325.0,471.561447881413,227.5
9248.5,2838.6940249991667,325.0,471.58585865576373,227.5
9249.0,2839.1934287577583,325.0,471.61026943011444,227.5
9249.5,2839.69283251635,325.0,471.63468020446516,227.5
9250.0,2840.192236274942,325.0,471.65909097881587,227.5
9250.5,2840.6916400335335,325.0,471.68350175316664,227.5
9251.0,2841.191043792125,325.0,471.70791252751735,227.5
9251.5,2841.690447550717,325.0,471.73232330186806,227.5
9252.0,2842.189851309309,325.0,471.7567340762188,227.5
9252.5,2842.689255067901,325.0,471.7811448505695,227.5
9253.0,2843.1886588264924,325.0,471.8055556249202,227.5
9253.5,2843.6880625850845,325.0,471.8299663992709,227.5
9254.0,2844.187466343676,325.0,471.85437717362163,227.5
9254.5,2844.6868701022677,325.0,471.87878794797234,227.5
9255.0,2845.1862738608597,325.0,471.90319872232305,227.5
9255.5,2845.6856776194513,325.0,471.92760949667377,227.5
9256.0,2846.185081378043,325.0,471.95202027102454,227.5
9256.5,2846.684485136635,325.0,471.97643104537525,227.5
9257.0,2847.1838888952266,325.0,472.00084181972596,227.5
9257.5,2847.6832926538186,325.0,472.0252525940767,227.5
9258.0,2848.18269641241,325.0,472.0496633684274,227.5
9258.5,2848.6821001710023,325.0,472.0740741427781,227.5
9259.0,2849.181503929594,325.0,472.0984849171288,227.5
9259.5,2849.6809076881855,325.0,472.1228956914795,227.5
9260.0,2850.1803114467775,325.0,472.14730646583024,227.5
9260.5,2850.679715205369,325.0,472.17171724018095,227.5
9261.0,2851.1791189639607,325.0,472.1961280145317,227.5
9261.5,2851.6785227225528,325.0,472.22053878888244,227.5
9262.0,2852.1779264811444,325.0,472.24494956323315,227.5
9262.5,2852.6773302397364,325.0,472.26936033758386,227.5
9263.0,2853.176733998328,325.0,472.2937711119346,227.5
9263.5,2853.67613775692,325.0,472.3181818862853,227.5
9264.0,2854.1755415155117,325.0,472.342592660636,227.5
9264.5,2854.6749452741033,325.0,472.3670034349867,227.5
9265.0,2855.1743490326953,325.0,472.3914142093374,227.5
9265.5,2855.673752791287,325.0,472.41582498368814,227.5
9266.0,2856.1731565498785,325.0,472.44023575803885,227.5
9266.5,2856.6725603084706,325.0,472.4646465323896,227.5
9267.0,2857.171964067062,325.0,472.48905730674034,227.5
9267.5,2857.671367825654,325.0,472.51346808109105,227.5
9268.0,2858.170771584246,325.0,472.53787885544176,227.5
9268.5,2858.670175342838,325.0,472.5622896297925,227.5
9269.0,2859.1695791014295,325.0,472.5867004041432,227.5
9269.5,2859.668982860021,325.0,472.6111111784939,227.5
9270.0,2860.168386618613,325.0,472.6355219528446,227.5
9270.5,2860.6677903772047,325.0,472.6599327271953,227.5
9271.0,2861.1671941357963,325.0,472.6843435015461,227.5
9271.5,2861.6665978943884,325.0,472.7087542758968,227.5
9272.0,2862.1660016529804,325.0,472.7331650502475,227.5
9272.5,2862.665405411572,325.0,472.75757582459823,227.5
9273.0,2863.1648091701636,325.0,472.78198659894895,227.5
9273.5,2863.6642129287557,325.0,472.80639737329966,227.5
9274.0,2864.1636166873473,325.0,472.8308081476504,227.5
9274.5,2864.663020445939,325.0,472.8552189220011,227.5
9275.0,2865.162424204531,325.0,472.8796296963518,227.5
9275.5,2865.6618279631225,325.0,472.9040404707025,227.5
9276.0,2866.1612317217146,325.0,472.9284512450532,227.5
9276.5,2866.660635480306,325.0,472.952862019404,227.5
9277.0,2867.160039238898,325.0,472.9772727937547,227.5
9277.5,2867.65944299749,325.0,473.0016835681054,227.5
9278.0,2868.1588467560814,325.0,473.02609434245613,227.5
9278.5,2868.6582505146735,325.0,473.05050511680685,227.5
9279.0,2869.157654273265,325.0,473.07491589115756,227.5
9279.5,2869.6570580318566,325.0,473.0993266655083,227.5
9280.0,2870.1564617904487,325.0,473.123737439859,227.5
9280.5,2870.6558655490403,325.0,473.1481482142097,227.5
9281.0,2871.1552693076324,325.0,473.1725589885604,227.5
9281.5,2871.654673066224,325.0,473.1969697629112,227.5
9282.0,2872.154076824816,325.0,473.2213805372619,227.5
9282.5,2872.6534805834076,325.0,473.2457913116126,227.5
9283.0,2873.152884341999,325.0,473.2702020859633,227.5
9283.5,2873.6522881005912,325.0,473.29461286031403,227.5
9284.0,2874.151691859183,325.0,473.31902363466475,227.5
9284.5,2874.6510956177744,325.0,473.34343440901546,227.5
9285.0,2875.1504993763665,325.0,473.36784518336617,227.5
9285.5,2875.649903134958,325.0,473.3922559577169,227.5
9286.0,2876.14930689355,325.0,473.4166667320676,227.5
9286.5,2876.6487106521417,325.0,473.4410775064183,227.5
9287.0,2877.148114410734,325.0,473.4654882807691,227.5
9287.5,2877.6475181693254,325.0,473.4898990551198,227.5
9288.0,2878.146921927917,325.0,473.5143098294705,227.5
9288.5,2878.646325686509,325.0,473.5387206038212,227.5
9289.0,2879.1457294451006,325.0,473.56313137817193,227.5
9289.5,2879.6451332036922,325.0,473.58754215252264,227.5
9290.0,2880.1445369622843,325.0,473.61195292687336,227.5
9290.5,2880.643940720876,325.0,473.63636370122407,227.5
9291.0,2881.143344479468,325.0,473.6607744755748,227.5
9291.5,2881.6427482380595,325.0,473.6851852499255,227.5
9292.0,2882.1421519966516,325.0,473.70959602427627,227.5
9292.5,2882.641555755243,325.0,473.734006798627,227.5
9293.0,2883.140959513835,325.0,473.7584175729777,227.5
9293.5,2883.640363272427,325.0,473.7828283473284,227.5
9294.0,2884.1397670310184,325.0,473.8072391216791,227.5
9294.5,2884.63917078961,325.0,473.83164989602983,227.5
9295.0,2885.138574548202,325.0,473.85606067038054,227.5
9295.5,2885.637978306794,325.0,473.88047144473126,227.5
9296.0,2886.1373820653857,325.0,473.90488221908197,227.5
9296.5,2886.6367858239773,325.0,473.9292929934327,227.5
9297.0,2887.1361895825694,325.0,473.9537037677834,227.5
9297.5,2887.635593341161,325.0,473.97811454213416,227.5
9298.0,2888.1349970997526,325.0,474.0025253164849,227.5
9298.5,2888.6344008583446,325.0,474.0269360908356,227.5
9299.0,2889.1338046169362,325.0,474.0513468651863,227.5
9299.5,2889.6332083755283,325.0,474.075757639537,227.5
9300.0,2890.13261213412,325.0,474.10016841388773,227.5
9300.5,2890.632015892712,325.0,474.12457918823844,227.5
9301.0,2891.1314196513035,325.0,474.14898996258916,227.5
9301.5,2891.630823409895,325.0,474.17340073693987,227.5
9302.0,2892.130227168487,325.0,474.19781151129064,227.5
9302.5,2892.629630927079,325.0,474.22222228564135,227.5
9303.0,2893.1290346856704,325.0,474.24663305999206,227.5
9303.5,2893.6284384442624,325.0,474.2710438343428,227.5
9304.0,2894.127842202854,325.0,474.2954546086935,227.5
9304.5,2894.627245961446,325.0,474.3198653830442,227.5
9305.0,2895.1266497200377,325.0,474.3442761573949,227.5
9305.5,2895.6260534786297,325.0,474.36868693174563,227.5
9306.0,2896.1254572372213,325.0,474.39309770609634,227.5
9306.5,2896.624860995813,325.0,474.41750848044705,227.5
9307.0,2897.124264754405,325.0,474.44191925479777,227.5
9307.5,2897.6236685129966,325.0,474.46633002914854,227.5
9308.0,2898.123072271588,325.0,474.49074080349925,227.5
9308.5,2898.62247603018,325.0,474.51515157784996,227.5
9309.0,2899.121879788772,325.0,474.5395623522007,227.5
9309.5,2899.621283547364,325.0,474.5639731265514,227.5
9310.0,2900.1206873059555,325.0,474.5883839009021,227.5
9310.5,2900.6200910645475,325.0,474.6127946752528,227.5
9311.0,2901.119494823139,325.0,474.6372054496035,227.5
9311.5,2901.6188985817307,325.0,474.66161622395424,227.5
9312.0,2902.1183023403228,325.0,474.68602699830495,227.5
9312.5,2902.6177060989144,325.0,474.7104377726557,227.5
9313.0,2903.117109857506,325.0,474.73484854700644,227.5
9313.5,2903.616513616098,325.0,474.75925932135715,227.5
9314.0,2904.1159173746896,325.0,474.78367009570786,227.5
9314.5,2904.6153211332817,325.0,474.8080808700586,227.5
9315.0,2905.1147248918733,325.0,474.8324916444093,227.5
9315.5,2905.6141286504653,325.0,474.85690241876,227.5
9316.0,2906.113532409057,325.0,474.8813131931107,227.5
9316.5,2906.6129361676485,325.0,474.9057239674614,227.5
9317.0,2907.1123399262406,325.0,474.93013474181214,227.5
9317.5,2907.611743684832,325.0,474.95454551616285,227.5
9318.0,2908.111147443424,325.0,474.9789562905136,227.5
9318.5,2908.610551202016,325.0,475.00336706486434,227.5
9319.0,2909.1099549606074,325.0,475.02777783921505,227.5
9319.5,2909.6093587191995,325.0,475.05218861356576,227.5
9320.0,2910.108762477791,325.0,475.0765993879165,227.5
9320.5,2910.608166236383,325.0,475.1010101622672,227.5
9321.0,2911.1075699949747,325.0,475.1254209366179,227.5
9321.5,2911.6069737535663,325.0,475.1498317109686,227.5
9322.0,2912.1063775121584,325.0,475.1742424853193,227.5
9322.5,2912.60578127075,325.0,475.19865325967004,227.5
9323.0,2913.105185029342,325.0,475.2230640340208,227.5
9323.5,2913.6045887879336,325.0,475.2474748083715,227.5
9324.0,2914.1039925465257,325.0,475.27188558272223,227.5
9324.5,2914.6033963051173,325.0,475.29629635707295,227.5
9325.0,2915.102800063709,325.0,475.32070713142366,227.5
9325.5,2915.602203822301,325.0,475.3451179057744,227.5
9326.0,2916.1016075808925,325.0,475.3695286801251,227.5
9326.5,2916.601011339484,325.0,475.3939394544758,227.5
9327.0,2917.100415098076,325.0,475.4183502288265,227.5
9327.5,2917.5998188566678,325.0,475.4427610031772,227.5
9328.0,2918.09922261526,325.0,475.46717177752794,227.5
9328.5,2918.5986263738514,325.0,475.4915825518787,227.5
9329.0,2919.0980301324435,325.0,475.5159933262294,227.5
9329.5,2919.597433891035,325.0,475.54040410058013,227.5
9330.0,2920.0968376496267,325.0,475.56481487493085,227.5
9330.5,2920.5962414082187,325.0,475.58922564928156,227.5
9331.0,2921.0956451668103,325.0,475.6136364236323,227.5
9331.5,2921.595048925402,325.0,475.638047197983,227.5
9332.0,2922.094452683994,325.0,475.6624579723337,227.5
9332.5,2922.5938564425855,325.0,475.6868687466844,227.5
9333.0,2923.0932602011776,325.0,475.7112795210352,227.5
9333.5,2923.592663959769,325.0,475.7356902953859,227.5
9334.0,2924.0920677183612,325.0,475.7601010697366,227.5
9334.5,2924.591471476953,325.0,475.7845118440873,227.5
9335.0,2925.0908752355444,325.0,475.80892261843803,227.5
9335.5,2925.5902789941365,325.0,475.83333339278875,227.5
9336.0,2926.089682752728,325.0,475.85774416713946,227.5
9336.5,2926.5890865113197,325.0,475.88215494149017,227.5
9337.0,2927.0884902699117,325.0,475.9065657158409,227.5
9337.5,2927.5878940285033,325.0,475.9309764901916,227.5
9338.0,2928.0872977870954,325.0,475.9553872645423,227.5
9338.5,2928.586701545687,325.0,475.9797980388931,227.5
9339.0,2929.086105304279,325.0,476.0042088132438,227.5
9339.5,2929.5855090628706,325.0,476.0286195875945,227.5
9340.0,2930.0849128214622,325.0,476.0530303619452,227.5
9340.5,2930.5843165800543,325.0,476.07744113629593,227.5
9341.0,2931.083720338646,325.0,476.10185191064664,227.5
9341.5,2931.583124097238,325.0,476.12626268499736,227.5
9342.0,2932.0825278558295,325.0,476.15067345934807,227.5
9342.5,2932.581931614421,325.0,476.1750842336988,227.5
9343.0,2933.081335373013,325.0,476.1994950080495,227.5
9343.5,2933.580739131605,325.0,476.22390578240027,227.5
9344.0,2934.080142890197,325.0,476.248316556751,227.5
9344.5,2934.5795466487884,325.0,476.2727273311017,227.5
9345.0,2935.07895040738,325.0,476.2971381054524,227.5
9345.5,2935.578354165972,325.0,476.3215488798031,227.5
9346.0,2936.0777579245637,325.0,476.34595965415383,227.5
9346.5,2936.5771616831557,325.0,476.37037042850454,227.5
9347.0,2937.0765654417473,325.0,476.39478120285526,227.5
9347.5,2937.5759692003394,325.0,476.41919197720597,227.5
9348.0,2938.075372958931,325.0,476.4436027515567,227.5
9348.5,2938.5747767175226,325.0,476.4680135259074,227.5
9349.0,2939.0741804761146,325.0,476.49242430025816,227.5
9349.5,2939.5735842347062,325.0,476.5168350746089,227.5
9350.0,2940.072987993298,325.0,476.5412458489596,227.5
9350.5,2940.57239175189,325.0,476.5656566233103,227.5
9351.0,2941.0717955104815,325.0,476.590067397661,227.5
9351.5,2941.5711992690735,325.0,476.61447817201173,227.5
9352.0,2942.070603027665,325.0,476.63888894636244,227.5
9352.5,2942.570006786257,325.0,476.66329972071316,227.5
9353.0,2943.069410544849,325.0,476.68771049506387,227.5
9353.5,2943.5688143034404,325.0,476.71212126941464,227.5
9354.0,2944.0682180620324,325.0,476.73653204376535,227.5
9354.5,2944.567621820624,325.0,476.76094281811606,227.5
9355.0,2945.0670255792156,325.0,476.7853535924668,227.5
9355.5,2945.5664293378077,325.0,476.8097643668175,227.5
9356.0,2946.0658330963993,325.0,476.8341751411682,227.5
9356.5,2946.5652368549913,325.0,476.8585859155189,227.5
9357.0,2947.064640613583,325.0,476.88299668986963,227.5
9357.5,2947.564044372175,325.0,476.90740746422034,227.5
9358.0,2948.0634481307666,325.0,476.93181823857105,227.5
9358.5,2948.562851889358,325.0,476.95622901292177,227.5
9359.0,2949.06225564795,325.0,476.98063978727254,227.5
9359.5,2949.561659406542,325.0,477.00505056162325,227.5
9360.0,2950.0610631651334,325.0,477.02946133597396,227.5
9360.5,2950.5604669237255,325.0,477.0538721103247,227.5
9361.0,2951.059870682317,325.0,477.0782828846754,227.5
9361.5,2951.559274440909,325.0,477.1026936590261,227.5
9362.0,2952.0586781995007,325.0,477.1271044333768,227.5
9362.5,2952.5580819580928,325.0,477.1515152077275,227.5
9363.0,2953.0574857166844,325.0,477.17592598207824,227.5
9363.5,2953.556889475276,325.0,477.20033675642895,227.5
9364.0,2954.056293233868,325.0,477.2247475307797,227.5
9364.5,2954.5556969924596,325.0,477.24915830513044,227.5
9365.0,2955.0551007510517,325.0,477.27356907948115,227.5
9365.5,2955.5545045096433,325.0,477.29797985383186,227.5
9366.0,2956.053908268235,325.0,477.3223906281826,227.5
9366.5,2956.553312026827,325.0,477.3468014025333,227.5
9367.0,2957.0527157854185,325.0,477.371212176884,227.5
9367.5,2957.5521195440106,325.0,477.3956229512347,227.5
9368.0,2958.051523302602,325.0,477.4200337255854,227.5
9368.5,2958.5509270611938,325.0,477.44444449993614,227.5
9369.0,2959.050330819786,325.0,477.46885527428685,227.5
9369.5,2959.5497345783774,325.0,477.4932660486376,227.5
9370.0,2960.0491383369695,325.0,477.51767682298834,227.5
9370.5,2960.548542095561,325.0,477.54208759733905,227.5
9371.0,2961.047945854153,325.0,477.56649837168976,227.5
9371.5,2961.5473496127447,325.0,477.5909091460405,227.5
9372.0,2962.0467533713363,325.0,477.6153199203912,227.5
9372.5,2962.5461571299284,325.0,477.6397306947419,227.5
9373.0,2963.04556088852,325.0,477.6641414690926,227.5
9373.5,2963.5449646471116,325.0,477.6885522434433,227.5
9374.0,2964.0443684057036,325.0,477.71296301779404,227.5
9374.5,2964.543772164295,325.0,477.7373737921448,227.5
9375.0,2965.0431759228873,325.0,477.7617845664955,227.5
9375.5,2965.542579681479,325.0,477.78619534084623,227.5
9376.0,2966.041983440071,325.0,477.81060611519695,227.5
9376.5,2966.5413871986625,325.0,477.83501688954766,227.5
9377.0,2967.040790957254,325.0,477.8594276638984,227.5
9377.5,2967.540194715846,325.0,477.8838384382491,227.5
9378.0,2968.0395984744378,325.0,477.9082492125998,227.5
9378.5,2968.5390022330294,325.0,477.9326599869505,227.5
9379.0,2969.0384059916214,325.0,477.9570707613012,227.5
9379.5,2969.537809750213,325.0,477.98148153565194,227.5
9380.0,2970.037213508805,325.0,478.0058923100027,227.5
9380.5,2970.5366172673967,325.0,478.0303030843534,227.5
9381.0,2971.0360210259887,325.0,478.05471385870413,227.5
9381.5,2971.5354247845803,325.0,478.07912463305485,227.5
9382.0,2972.034828543172,325.0,478.10353540740556,227.5
9382.5,2972.534232301764,325.0,478.1279461817563,227.5
9383.0,2973.0336360603555,325.0,478.152356956107,227.5
9383.5,2973.533039818947,325.0,478.1767677304577,227.5
9384.0,2974.032443577539,325.0,478.2011785048084,227.5
9384.5,2974.531847336131,325.0,478.2255892791592,227.5
9385.0,2975.031251094723,325.0,478.2500000535099,227.5
9385.5,2975.5306548533144,325.0,478.2744108278606,227.5
9386.0,2976.0300586119065,325.0,478.2988216022113,227.5
9386.5,2976.529462370498,325.0,478.32323237656203,227.5
9387.0,2977.0288661290897,325.0,478.34764315091275,227.5
9387.5,2977.5282698876817,325.0,478.37205392526346,227.5
9388.0,2978.0276736462733,325.0,478.39646469961417,227.5
9388.5,2978.5270774048654,325.0,478.4208754739649,227.5
9389.0,2979.026481163457,325.0,478.4452862483156,227.5
9389.5,2979.5258849220486,325.0,478.4696970226663,227.5
9390.0,2980.0252886806406,325.0,478.4941077970171,227.5
9390.5,2980.5246924392322,325.0,478.5185185713678,227.5
9391.0,2981.0240961978243,325.0,478.5429293457185,227.5
9391.5,2981.523499956416,325.0,478.5673401200692,227.5
9392.0,2982.0229037150075,325.0,478.59175089441993,227.5
9392.5,2982.5223074735995,325.0,478.61616166877064,227.5
9393.0,2983.021711232191,325.0,478.64057244312136,227.5
9393.5,2983.521114990783,325.0,478.66498321747207,227.5
9394.0,2984.020518749375,325.0,478.6893939918228,227.5
9394.5,2984.519922507967,325.0,478.7138047661735,227.5
9395.0,2985.0193262665584,325.0,478.73821554052427,227.5
9395.5,2985.51873002515,325.0,478.762626314875,227.5
9396.0,2986.018133783742,325.0,478.7870370892257,227.5
9396.5,2986.5175375423337,325.0,478.8114478635764,227.5
9397.0,2987.0169413009253,325.0,478.8358586379271,227.5
9397.5,2987.5163450595173,325.0,478.86026941227783,227.5
9398.0,2988.015748818109,325.0,478.88468018662854,227.5
9398.5,2988.515152576701,325.0,478.90909096097926,227.5
9399.0,2989.0145563352926,325.0,478.93350173532997,227.5
9399.5,2989.5139600938846,325.0,478.9579125096807,227.5
9400.0,2990.0133638524762,325.0,478.9823232840314,227.5
9400.5,2990.512767611068,325.0,479.00673405838216,227.5
9401.0,2991.01217136966,325.0,479.0311448327329,227.5
9401.5,2991.5115751282515,325.0,479.0555556070836,227.5
9402.0,2992.010978886843,325.0,479.0799663814343,227.5
9402.5,2992.510382645435,325.0,479.104377155785,227.5
9403.0,2993.0097864040267,325.0,479.12878793013573,227.5
9403.5,2993.509190162619,325.0,479.15319870448644,227.5
9404.0,2994.0085939212104,325.0,479.17760947883716,227.5
9404.5,2994.5079976798024,325.0,479.20202025318787,227.5
9405.0,2995.007401438394,325.0,479.2264310275386,227.5
9405.5,2995.5068051969856,325.0,479.25084180188935,227.5
9406.0,2996.0062089555777,325.0,479.27525257624006,227.5
9406.5,2996.5056127141693,325.0,479.2996633505908,227.5
9407.0,2997.005016472761,325.0,479.3240741249415,227.5
9407.5,2997.504420231353,325.0,479.3484848992922,227.5
9408.0,2998.0038239899445,325.0,479.3728956736429,227.5
9408.5,2998.5032277485366,325.0,479.3973064479936,227.5
9409.0,2999.002631507128,325.0,479.42171722234434,227.5
9409.5,2999.50203526572,325.0,479.44612799669505,227.5
9410.0,3000.001439024312,325.0,479.47053877104577,227.5
9410.5,3000.5008427829034,325.0,479.49494954539654,227.5
9411.0,3001.0002465414955,325.0,479.51936031974725,227.5
9411.5,3001.499650300087,325.0,479.54377109409796,227.5
9412.0,3001.999054058679,325.0,479.5681818684487,227.5
9412.5,3002.4984578172707,325.0,479.5925926427994,227.5
9413.0,3002.9978615758623,325.0,479.6170034171501,227.5
9413.5,3003.4972653344544,325.0,479.6414141915008,227.5
9414.0,3003.996669093046,325.0,479.6658249658515,227.5
9414.5,3004.496072851638,325.0,479.69023574020224,227.5
9415.0,3004.9954766102296,325.0,479.71464651455295,227.5
9415.5,3005.494880368821,325.0,479.7390572889037,227.5
9416.0,3005.9942841274133,325.0,479.76346806325444,227.5
9416.5,3006.493687886005,325.0,479.78787883760515,227.5
9417.0,3006.993091644597,325.0,479.81228961195586,227.5
9417.5,3007.4924954031885,325.0,479.8367003863066,227.5
9418.0,3007.9918991617806,325.0,479.8611111606573,227.5
9418.5,3008.491302920372,325.0,479.885521935008,227.5
9419.0,3008.9907066789638,325.0,479.9099327093587,227.5
9419.5,3009.490110437556,325.0,479.9343434837094,227.5
9420.0,3009.9895141961474,325.0,479.95875425806014,227.5
9420.5,3010.488917954739,325.0,479.98316503241085,227.5
9421.0,3010.988321713331,325.0,480.0075758067616,227.5
9421.5,3011.4877254719227,325.0,480.03198658111233,227.5
9422.0,3011.9871292305147,325.0,480.05639735546305,227.5
9422.5,3012.4865329891063,325.0,480.08080812981376,227.5
9423.0,3012.9859367476984,325.0,480.1052189041645,227.5
9423.5,3013.48534050629,325.0,480.1296296785152,227.5
9424.0,3013.9847442648816,325.0,480.1540404528659,227.5
9424.5,3014.4841480234736,325.0,480.1784512272166,227.5
9425.0,3014.983551782065,325.0,480.2028620015673,227.5
9425.5,3015.482955540657,325.0,480.22727277591804,227.5
9426.0,3015.982359299249,325.0,480.2516835502688,227.5
9426.5,3016.4817630578405,325.0,480.2760943246195,227.5
9427.0,3016.9811668164325,325.0,480.30050509897023,227.5
9427.5,3017.480570575024,325.0,480.32491587332095,227.5
9428.0,3017.979974333616,325.0,480.34932664767166,227.5
9428.5,3018.4793780922078,325.0,480.3737374220224,227.5
9429.0,3018.9787818507994,325.0,480.3981481963731,227.5
9429.5,3019.4781856093914,325.0,480.4225589707238,227.5
9430.0,3019.977589367983,325.0,480.4469697450745,227.5
9430.5,3020.4769931265746,325.0,480.4713805194252,227.5
9431.0,3020.9763968851667,325.0,480.49579129377594,227.5
