time,x,y,z,radius
6173.0,502.912431239539,325.0,470.90124100556136,227.5
6173.5,502.75625274983645,325.0,470.7450625158589,227.5
6174.0,502.60007426013397,325.0,470.58888402615634,227.5
6174.5,502.4438957704314,325.0,470.4327055364538,227.5
6175.0,502.28771728072894,325.0,470.2765270467513,227.5
6175.5,502.1315387910264,325.0,470.12034855704877,227.5
6176.0,501.9753603013239,325.0,469.96417006734623,227.5
6176.5,501.8191818116214,325.0,469.80799157764375,227.5
6177.0,501.66300332191884,325.0,469.6518130879412,227.5
6177.5,501.50682483221635,325.0,469.4956345982387,227.5
6178.0,501.3506463425138,325.0,469.3394561085362,227.5
6178.5,501.1944678528113,325.0,469.1832776188337,227.5
6179.0,501.0382893631088,325.0,469.02709912913116,227.5
6179.5,500.88211087340625,325.0,468.8709206394286,227.5
6180.0,500.72593238370376,325.0,468.71474214972613,227.5
6180.5,500.5697538940012,325.0,468.5585636600236,227.5
6181.0,500.41357540429874,325.0,468.40238517032105,227.5
6181.5,500.2573969145962,325.0,468.24620668061857,227.5
6182.0,500.10121842489366,325.0,468.0900281909161,227.5
6182.5,499.9450399351912,325.0,467.93384970121355,227.5
6183.0,499.78886144548864,325.0,467.777671211511,227.5
6183.5,499.6326829557861,325.0,467.6214927218085,227.5
6184.0,499.4765044660836,325.0,467.465314232106,227.5
6184.5,499.3203259763811,325.0,467.30913574240344,227.5
6185.0,499.1641474866786,325.0,467.15295725270096,227.5
6185.5,499.00796899697605,325.0,466.9967787629984,227.5
6186.0,498.85179050727356,325.0,466.84060027329593,227.5
6186.5,498.695612017571,325.0,466.6844217835934,227.5
6187.0,498.5394335278685,325.0,466.5282432938909,227.5
6187.5,498.383255038166,325.0,466.37206480418837,227.5
6188.0,498.22707654846346,325.0,466.21588631448583,227.5
6188.5,498.070898058761,325.0,466.05970782478335,227.5
6189.0,497.91471956905843,325.0,465.9035293350808,227.5
6189.5,497.75854107935595,325.0,465.74735084537826,227.5
6190.0,497.6023625896534,325.0,465.5911723556758,227.5
6190.5,497.44618409995087,325.0,465.43499386597324,227.5
6191.0,497.2900056102484,325.0,465.27881537627076,227.5
6191.5,497.13382712054585,325.0,465.1226368865682,227.5
6192.0,496.9776486308433,325.0,464.96645839686573,227.5
6192.5,496.8214701411408,325.0,464.8102799071632,227.5
6193.0,496.66529165143834,325.0,464.65410141746065,227.5
6193.5,496.5091131617358,325.0,464.49792292775817,227.5
6194.0,496.35293467203326,325.0,464.3417444380556,227.5
6194.5,496.1967561823308,325.0,464.18556594835314,227.5
6195.0,496.04057769262823,325.0,464.0293874586506,227.5
6195.5,495.8843992029257,325.0,463.8732089689481,227.5
6196.0,495.7282207132232,325.0,463.7170304792456,227.5
6196.5,495.57204222352067,325.0,463.56085198954304,227.5
6197.0,495.4158637338182,325.0,463.40467349984056,227.5
6197.5,495.25968524411564,325.0,463.248495010138,227.5
6198.0,495.10350675441316,325.0,463.0923165204355,227.5
6198.5,494.9473282647106,325.0,462.936138030733,227.5
6199.0,494.7911497750081,325.0,462.77995954103045,227.5
6199.5,494.6349712853056,325.0,462.62378105132797,227.5
6200.0,494.47879279560306,325.0,462.4676025616254,227.5
6200.5,494.3226143059005,325.0,462.31142407192294,227.5
6201.0,494.16643581619803,325.0,462.1552455822204,227.5
6201.5,494.0102573264955,325.0,461.99906709251786,227.5
6202.0,493.854078836793,325.0,461.8428886028154,227.5
6202.5,493.69790034709047,325.0,461.68671011311284,227.5
6203.0,493.541721857388,325.0,461.5305316234103,227.5
6203.5,493.38554336768544,325.0,461.3743531337078,227.5
6204.0,493.2293648779829,325.0,461.21817464400533,227.5
6204.5,493.0731863882804,325.0,461.0619961543028,227.5
6205.0,492.9170078985779,325.0,460.90581766460025,227.5
6205.5,492.7608294088754,325.0,460.74963917489777,227.5
6206.0,492.60465091917285,325.0,460.5934606851952,227.5
6206.5,492.44847242947037,325.0,460.4372821954927,227.5
6207.0,492.29229393976783,325.0,460.2811037057902,227.5
6207.5,492.1361154500653,325.0,460.12492521608766,227.5
6208.0,491.9799369603628,325.0,459.9687467263852,227.5
6208.5,491.82375847066027,325.0,459.81256823668264,227.5
6209.0,491.6675799809577,325.0,459.65638974698015,227.5
6209.5,491.51140149125524,325.0,459.5002112572776,227.5
6210.0,491.3552230015527,325.0,459.3440327675751,227.5
6210.5,491.1990445118502,325.0,459.1878542778726,227.5
6211.0,491.0428660221477,325.0,459.03167578817005,227.5
6211.5,490.8866875324452,325.0,458.8754972984675,227.5
6212.0,490.73050904274265,325.0,458.719318808765,227.5
6212.5,490.5743305530401,325.0,458.56314031906254,227.5
6213.0,490.41815206333763,325.0,458.40696182936,227.5
6213.5,490.2619735736351,325.0,458.25078333965746,227.5
6214.0,490.10579508393255,325.0,458.094604849955,227.5
6214.5,489.94961659423006,325.0,457.93842636025244,227.5
6215.0,489.7934381045276,325.0,457.7822478705499,227.5
6215.5,489.63725961482504,325.0,457.6260693808474,227.5
6216.0,489.4810811251225,325.0,457.46989089114487,227.5
6216.5,489.32490263542,325.0,457.3137124014424,227.5
6217.0,489.1687241457175,325.0,457.15753391173985,227.5
6217.5,489.01254565601494,325.0,457.00135542203736,227.5
6218.0,488.85636716631245,325.0,456.8451769323348,227.5
6218.5,488.7001886766099,325.0,456.6889984426323,227.5
6219.0,488.5440101869074,325.0,456.5328199529298,227.5
6219.5,488.3878316972049,325.0,456.37664146322726,227.5
6220.0,488.2316532075024,325.0,456.2204629735247,227.5
6220.5,488.07547471779986,325.0,456.06428448382223,227.5
6221.0,487.9192962280973,325.0,455.9081059941197,227.5
6221.5,487.76311773839484,325.0,455.7519275044172,227.5
6222.0,487.6069392486923,325.0,455.59574901471467,227.5
6222.5,487.45076075898976,325.0,455.4395705250122,227.5
6223.0,487.2945822692873,325.0,455.28339203530965,227.5
6223.5,487.1384037795848,325.0,455.1272135456071,227.5
6224.0,486.98222528988225,325.0,454.9710350559046,227.5
6224.5,486.8260468001797,325.0,454.8148565662021,227.5
6225.0,486.6698683104772,325.0,454.65867807649954,227.5
6225.5,486.5136898207747,325.0,454.50249958679706,227.5
6226.0,486.35751133107215,325.0,454.3463210970946,227.5
6226.5,486.20133284136966,325.0,454.19014260739203,227.5
6227.0,486.0451543516671,325.0,454.0339641176895,227.5
6227.5,485.88897586196464,325.0,453.877785627987,227.5
6228.0,485.7327973722621,325.0,453.72160713828447,227.5
6228.5,485.5766188825596,325.0,453.56542864858193,227.5
6229.0,485.4204403928571,325.0,453.40925015887944,227.5
6229.5,485.26426190315453,325.0,453.2530716691769,227.5
6230.0,485.10808341345205,325.0,453.0968931794744,227.5
6230.5,484.9519049237495,325.0,452.9407146897719,227.5
6231.0,484.79572643404697,325.0,452.7845362000694,227.5
6231.5,484.6395479443445,325.0,452.62835771036686,227.5
6232.0,484.48336945464195,325.0,452.4721792206643,227.5
6232.5,484.32719096493946,325.0,452.31600073096183,227.5
6233.0,484.1710124752369,325.0,452.1598222412593,227.5
6233.5,484.01483398553444,325.0,452.00364375155675,227.5
6234.0,483.8586554958319,325.0,451.84746526185427,227.5
6234.5,483.70247700612936,325.0,451.6912867721518,227.5
6235.0,483.5462985164269,325.0,451.53510828244924,227.5
6235.5,483.39012002672433,325.0,451.3789297927467,227.5
6236.0,483.23394153702185,325.0,451.2227513030442,227.5
6236.5,483.0777630473193,325.0,451.0665728133417,227.5
6237.0,482.9215845576168,325.0,450.91039432363914,227.5
6237.5,482.7654060679143,325.0,450.75421583393666,227.5
6238.0,482.60922757821174,325.0,450.5980373442341,227.5
6238.5,482.45304908850926,325.0,450.44185885453163,227.5
6239.0,482.2968705988067,325.0,450.2856803648291,227.5
6239.5,482.1406921091042,325.0,450.1295018751266,227.5
6240.0,481.9845136194017,325.0,449.97332338542407,227.5
6240.5,481.82833512969916,325.0,449.8171448957215,227.5
6241.0,481.6721566399967,325.0,449.66096640601904,227.5
6241.5,481.51597815029413,325.0,449.5047879163165,227.5
6242.0,481.35979966059165,325.0,449.34860942661396,227.5
6242.5,481.2036211708891,325.0,449.1924309369115,227.5
6243.0,481.04744268118657,325.0,449.03625244720894,227.5
6243.5,480.8912641914841,325.0,448.88007395750645,227.5
6244.0,480.73508570178154,325.0,448.7238954678039,227.5
6244.5,480.578907212079,325.0,448.56771697810143,227.5
6245.0,480.4227287223765,325.0,448.4115384883989,227.5
6245.5,480.26655023267404,325.0,448.25535999869635,227.5
6246.0,480.1103717429715,325.0,448.09918150899387,227.5
6246.5,479.95419325326895,325.0,447.9430030192913,227.5
6247.0,479.79801476356647,325.0,447.78682452958884,227.5
6247.5,479.64183627386393,325.0,447.6306460398863,227.5
6248.0,479.4856577841614,325.0,447.4744675501838,227.5
6248.5,479.3294792944589,325.0,447.3182890604813,227.5
6249.0,479.17330080475637,325.0,447.16211057077874,227.5
6249.5,479.0171223150539,325.0,447.00593208107625,227.5
6250.0,478.86094382535134,325.0,446.8497535913737,227.5
6250.5,478.70476533564886,325.0,446.6935751016712,227.5
6251.0,478.5485868459463,325.0,446.5373966119687,227.5
6251.5,478.3924083562438,325.0,446.38121812226615,227.5
6252.0,478.2362298665413,325.0,446.22503963256366,227.5
6252.5,478.08005137683875,325.0,446.0688611428611,227.5
6253.0,477.9238728871362,325.0,445.91268265315864,227.5
6253.5,477.76769439743373,325.0,445.7565041634561,227.5
6254.0,477.61151590773125,325.0,445.60032567375356,227.5
6254.5,477.4553374180287,325.0,445.4441471840511,227.5
6255.0,477.29915892832616,325.0,445.28796869434854,227.5
6255.5,477.1429804386237,325.0,445.131790204646,227.5
6256.0,476.98680194892114,325.0,444.9756117149435,227.5
6256.5,476.8306234592186,325.0,444.819433225241,227.5
6257.0,476.6744449695161,325.0,444.6632547355385,227.5
6257.5,476.5182664798136,325.0,444.50707624583595,227.5
6258.0,476.3620879901111,325.0,444.35089775613346,227.5
6258.5,476.20590950040855,325.0,444.1947192664309,227.5
6259.0,476.04973101070607,325.0,444.0385407767284,227.5
6259.5,475.8935525210035,325.0,443.8823622870259,227.5
6260.0,475.737374031301,325.0,443.72618379732336,227.5
6260.5,475.5811955415985,325.0,443.5700053076209,227.5
6261.0,475.42501705189596,325.0,443.41382681791833,227.5
6261.5,475.2688385621934,325.0,443.25764832821585,227.5
6262.0,475.11266007249094,325.0,443.1014698385133,227.5
6262.5,474.9564815827884,325.0,442.94529134881077,227.5
6263.0,474.8003030930859,325.0,442.7891128591083,227.5
6263.5,474.6441246033834,325.0,442.63293436940575,227.5
6264.0,474.4879461136809,325.0,442.4767558797032,227.5
6264.5,474.33176762397835,325.0,442.3205773900007,227.5
6265.0,474.1755891342758,325.0,442.16439890029824,227.5
6265.5,474.0194106445733,325.0,442.0082204105957,227.5
6266.0,473.8632321548708,325.0,441.85204192089316,227.5
6266.5,473.70705366516825,325.0,441.6958634311907,227.5
6267.0,473.55087517546576,325.0,441.53968494148813,227.5
6267.5,473.3946966857633,325.0,441.3835064517856,227.5
6268.0,473.23851819606074,325.0,441.2273279620831,227.5
6268.5,473.0823397063582,325.0,441.07114947238057,227.5
6269.0,472.9261612166557,325.0,440.9149709826781,227.5
6269.5,472.7699827269532,325.0,440.75879249297554,227.5
6270.0,472.61380423725063,325.0,440.60261400327306,227.5
6270.5,472.45762574754815,325.0,440.4464355135705,227.5
6271.0,472.3014472578456,325.0,440.290257023868,227.5
6271.5,472.1452687681431,325.0,440.1340785341655,227.5
6272.0,471.9890902784406,325.0,439.97790004446296,227.5
6272.5,471.8329117887381,325.0,439.8217215547604,227.5
6273.0,471.67673329903556,325.0,439.66554306505793,227.5
6273.5,471.520554809333,325.0,439.5093645753554,227.5
6274.0,471.36437631963054,325.0,439.3531860856529,227.5
6274.5,471.208197829928,325.0,439.19700759595037,227.5
6275.0,471.05201934022546,325.0,439.0408291062479,227.5
6275.5,470.895840850523,325.0,438.88465061654534,227.5
6276.0,470.7396623608205,325.0,438.7284721268428,227.5
6276.5,470.58348387111795,325.0,438.5722936371403,227.5
6277.0,470.4273053814154,325.0,438.4161151474378,227.5
6277.5,470.2711268917129,325.0,438.2599366577353,227.5
6278.0,470.1149484020104,325.0,438.10375816803275,227.5
6278.5,469.95876991230784,325.0,437.94757967833027,227.5
6279.0,469.80259142260536,325.0,437.79140118862773,227.5
6279.5,469.6464129329028,325.0,437.6352226989252,227.5
6280.0,469.49023444320034,325.0,437.4790442092227,227.5
6280.5,469.3340559534978,325.0,437.32286571952017,227.5
6281.0,469.1778774637953,325.0,437.1666872298176,227.5
6281.5,469.02169897409277,325.0,437.01050874011514,227.5
6282.0,468.86552048439023,325.0,436.8543302504126,227.5
6282.5,468.70934199468775,325.0,436.6981517607101,227.5
6283.0,468.5531635049852,325.0,436.5419732710076,227.5
6283.5,468.39698501528267,325.0,436.3857947813051,227.5
6284.0,468.2408065255802,325.0,436.22961629160255,227.5
6284.5,468.08462803587764,325.0,436.0734378019,227.5
6285.0,467.92844954617516,325.0,435.91725931219753,227.5
6285.5,467.7722710564726,325.0,435.761080822495,227.5
6286.0,467.61609256677013,325.0,435.60490233279245,227.5
6286.5,467.4599140770676,325.0,435.44872384308997,227.5
6287.0,467.30373558736505,325.0,435.2925453533875,227.5
6287.5,467.14755709766257,325.0,435.13636686368494,227.5
6288.0,466.99137860796003,325.0,434.9801883739824,227.5
6288.5,466.83520011825755,325.0,434.8240098842799,227.5
6289.0,466.679021628555,325.0,434.6678313945774,227.5
6289.5,466.5228431388525,325.0,434.51165290487484,227.5
6290.0,466.36666464915,325.0,434.35547441517235,227.5
6290.5,466.21048615944744,325.0,434.1992959254698,227.5
6291.0,466.05430766974496,325.0,434.04311743576733,227.5
6291.5,465.8981291800424,325.0,433.8869389460648,227.5
6292.0,465.7419506903399,325.0,433.7307604563623,227.5
6292.5,465.5857722006374,325.0,433.57458196665976,227.5
6293.0,465.42959371093485,325.0,433.4184034769572,227.5
6293.5,465.27341522123237,325.0,433.26222498725474,227.5
6294.0,465.11723673152983,325.0,433.1060464975522,227.5
6294.5,464.96105824182735,325.0,432.94986800784966,227.5
6295.0,464.8048797521248,325.0,432.7936895181472,227.5
6295.5,464.64870126242226,325.0,432.6375110284447,227.5
6296.0,464.4925227727198,325.0,432.48133253874215,227.5
6296.5,464.33634428301724,325.0,432.3251540490396,227.5
6297.0,464.1801657933147,325.0,432.1689755593371,227.5
6297.5,464.0239873036122,325.0,432.0127970696346,227.5
6298.0,463.86780881390973,325.0,431.85661857993205,227.5
6298.5,463.7116303242072,325.0,431.70044009022956,227.5
6299.0,463.55545183450465,325.0,431.544261600527,227.5
6299.5,463.39927334480217,325.0,431.38808311082454,227.5
6300.0,463.2430948550996,325.0,431.231904621122,227.5
6300.5,463.0869163653971,325.0,431.0757261314195,227.5
6301.0,462.9307378756946,325.0,430.919547641717,227.5
6301.5,462.77455938599206,325.0,430.76336915201443,227.5
6302.0,462.6183808962896,325.0,430.60719066231195,227.5
6302.5,462.46220240658704,325.0,430.4510121726094,227.5
6303.0,462.30602391688456,325.0,430.29483368290687,227.5
6303.5,462.149845427182,325.0,430.1386551932044,227.5
6304.0,461.9936669374795,325.0,429.98247670350185,227.5
6304.5,461.837488447777,325.0,429.82629821379936,227.5
6305.0,461.68130995807445,325.0,429.6701197240968,227.5
6305.5,461.5251314683719,325.0,429.51394123439434,227.5
6306.0,461.3689529786694,325.0,429.3577627446918,227.5
6306.5,461.21277448896694,325.0,429.20158425498926,227.5
6307.0,461.0565959992644,325.0,429.0454057652868,227.5
6307.5,460.90041750956186,325.0,428.88922727558423,227.5
6308.0,460.7442390198594,325.0,428.7330487858817,227.5
6308.5,460.58806053015684,325.0,428.5768702961792,227.5
6309.0,460.4318820404543,325.0,428.4206918064767,227.5
6309.5,460.2757035507518,325.0,428.2645133167742,227.5
6310.0,460.1195250610493,325.0,428.10833482707164,227.5
6310.5,459.9633465713468,325.0,427.95215633736916,227.5
6311.0,459.80716808164425,325.0,427.7959778476666,227.5
6311.5,459.65098959194177,325.0,427.6397993579641,227.5
6312.0,459.4948111022392,325.0,427.4836208682616,227.5
6312.5,459.3386326125367,325.0,427.32744237855906,227.5
6313.0,459.1824541228342,325.0,427.1712638888566,227.5
6313.5,459.02627563313166,325.0,427.01508539915403,227.5
6314.0,458.8700971434291,325.0,426.85890690945155,227.5
6314.5,458.71391865372664,325.0,426.702728419749,227.5
6315.0,458.5577401640241,325.0,426.54654993004647,227.5
6315.5,458.4015616743216,325.0,426.390371440344,227.5
6316.0,458.2453831846191,325.0,426.23419295064144,227.5
6316.5,458.0892046949166,325.0,426.0780144609389,227.5
6317.0,457.93302620521405,325.0,425.9218359712364,227.5
6317.5,457.7768477155115,325.0,425.76565748153394,227.5
6318.0,457.620669225809,325.0,425.6094789918314,227.5
6318.5,457.4644907361065,325.0,425.45330050212885,227.5
6319.0,457.308312246404,325.0,425.29712201242637,227.5
6319.5,457.15213375670146,325.0,425.14094352272383,227.5
6320.0,456.995955266999,325.0,424.9847650330213,227.5
6320.5,456.83977677729644,325.0,424.8285865433188,227.5
6321.0,456.6835982875939,325.0,424.67240805361627,227.5
6321.5,456.5274197978914,325.0,424.5162295639138,227.5
6322.0,456.37124130818887,325.0,424.36005107421124,227.5
6322.5,456.21506281848633,325.0,424.20387258450876,227.5
6323.0,456.05888432878385,325.0,424.0476940948062,227.5
6323.5,455.9027058390813,325.0,423.8915156051037,227.5
6324.0,455.7465273493788,325.0,423.7353371154012,227.5
6324.5,455.5903488596763,325.0,423.57915862569865,227.5
6325.0,455.4341703699738,325.0,423.4229801359961,227.5
6325.5,455.27799188027126,325.0,423.26680164629363,227.5
6326.0,455.1218133905687,325.0,423.1106231565911,227.5
6326.5,454.96563490086623,325.0,422.9544446668886,227.5
6327.0,454.8094564111637,325.0,422.79826617718606,227.5
6327.5,454.65327792146115,325.0,422.6420876874836,227.5
6328.0,454.49709943175867,325.0,422.48590919778104,227.5
6328.5,454.3409209420562,325.0,422.3297307080785,227.5
6329.0,454.18474245235365,325.0,422.173552218376,227.5
6329.5,454.0285639626511,325.0,422.0173737286735,227.5
6330.0,453.8723854729486,325.0,421.861195238971,227.5
6330.5,453.7162069832461,325.0,421.70501674926845,227.5
6331.0,453.56002849354354,325.0,421.54883825956597,227.5
6331.5,453.40385000384106,325.0,421.3926597698634,227.5
6332.0,453.2476715141385,325.0,421.2364812801609,227.5
6332.5,453.09149302443603,325.0,421.0803027904584,227.5
6333.0,452.9353145347335,325.0,420.92412430075586,227.5
6333.5,452.779136045031,325.0,420.7679458110533,227.5
6334.0,452.62295755532847,325.0,420.61176732135084,227.5
6334.5,452.46677906562593,325.0,420.4555888316483,227.5
6335.0,452.31060057592344,325.0,420.2994103419458,227.5
6335.5,452.1544220862209,325.0,420.1432318522433,227.5
6336.0,451.99824359651836,325.0,419.9870533625408,227.5
6336.5,451.8420651068159,325.0,419.83087487283825,227.5
6337.0,451.6858866171134,325.0,419.6746963831357,227.5
6337.5,451.52970812741086,325.0,419.5185178934332,227.5
6338.0,451.3735296377083,325.0,419.3623394037307,227.5
6338.5,451.21735114800583,325.0,419.20616091402815,227.5
6339.0,451.0611726583033,325.0,419.04998242432566,227.5
6339.5,450.90499416860075,325.0,418.8938039346232,227.5
6340.0,450.74881567889827,325.0,418.73762544492064,227.5
6340.5,450.5926371891957,325.0,418.5814469552181,227.5
6341.0,450.43645869949324,325.0,418.4252684655156,227.5
6341.5,450.2802802097907,325.0,418.2690899758131,227.5
6342.0,450.1241017200882,325.0,418.11291148611053,227.5
6342.5,449.9679232303857,325.0,417.95673299640805,227.5
6343.0,449.81174474068314,325.0,417.8005545067055,227.5
6343.5,449.65556625098066,325.0,417.644376017003,227.5
6344.0,449.4993877612781,325.0,417.4881975273005,227.5
6344.5,449.3432092715756,325.0,417.332019037598,227.5
6345.0,449.1870307818731,325.0,417.17584054789546,227.5
6345.5,449.03085229217055,325.0,417.0196620581929,227.5
6346.0,448.87467380246807,325.0,416.86348356849044,227.5
6346.5,448.7184953127655,325.0,416.7073050787879,227.5
6347.0,448.56231682306304,325.0,416.55112658908536,227.5
6347.5,448.4061383333605,325.0,416.3949480993829,227.5
6348.0,448.24995984365796,325.0,416.2387696096804,227.5
6348.5,448.0937813539555,325.0,416.08259111997785,227.5
6349.0,447.93760286425294,325.0,415.9264126302753,227.5
6349.5,447.78142437455045,325.0,415.7702341405728,227.5
6350.0,447.6252458848479,325.0,415.6140556508703,227.5
6350.5,447.46906739514543,325.0,415.45787716116774,227.5
6351.0,447.3128889054429,325.0,415.30169867146526,227.5
6351.5,447.15671041574035,325.0,415.1455201817627,227.5
6352.0,447.00053192603787,325.0,414.98934169206024,227.5
6352.5,446.8443534363353,325.0,414.8331632023577,227.5
6353.0,446.6881749466328,325.0,414.6769847126552,227.5
6353.5,446.5319964569303,325.0,414.5208062229527,227.5
6354.0,446.37581796722776,325.0,414.36462773325013,227.5
6354.5,446.2196394775253,325.0,414.20844924354765,227.5
6355.0,446.06346098782274,325.0,414.0522707538451,227.5
6355.5,445.90728249812025,325.0,413.89609226414257,227.5
6356.0,445.7511040084177,325.0,413.7399137744401,227.5
6356.5,445.5949255187152,325.0,413.58373528473754,227.5
6357.0,445.4387470290127,325.0,413.42755679503506,227.5
6357.5,445.28256853931015,325.0,413.2713783053325,227.5
6358.0,445.12639004960766,325.0,413.11519981563004,227.5
6358.5,444.9702115599051,325.0,412.9590213259275,227.5
6359.0,444.8140330702026,325.0,412.80284283622495,227.5
6359.5,444.6578545805001,325.0,412.64666434652247,227.5
6360.0,444.50167609079756,325.0,412.49048585681993,227.5
6360.5,444.3454976010951,325.0,412.33430736711745,227.5
6361.0,444.18931911139254,325.0,412.1781288774149,227.5
6361.5,444.03314062169,325.0,412.0219503877124,227.5
6362.0,443.8769621319875,325.0,411.8657718980099,227.5
6362.5,443.72078364228497,325.0,411.70959340830734,227.5
6363.0,443.5646051525825,325.0,411.55341491860486,227.5
6363.5,443.40842666287995,325.0,411.3972364289023,227.5
6364.0,443.25224817317746,325.0,411.2410579391998,227.5
6364.5,443.0960696834749,325.0,411.0848794494973,227.5
6365.0,442.9398911937724,325.0,410.92870095979475,227.5
6365.5,442.7837127040699,325.0,410.77252247009227,227.5
6366.0,442.62753421436736,325.0,410.61634398038973,227.5
6366.5,442.4713557246648,325.0,410.46016549068725,227.5
6367.0,442.31517723496233,325.0,410.3039870009847,227.5
6367.5,442.1589987452598,325.0,410.14780851128216,227.5
6368.0,442.0028202555573,325.0,409.9916300215797,227.5
6368.5,441.84664176585477,325.0,409.83545153187714,227.5
6369.0,441.6904632761523,325.0,409.67927304217466,227.5
6369.5,441.53428478644975,325.0,409.5230945524721,227.5
6370.0,441.3781062967472,325.0,409.3669160627696,227.5
6370.5,441.2219278070447,325.0,409.2107375730671,227.5
6371.0,441.0657493173422,325.0,409.05455908336455,227.5
6371.5,440.9095708276397,325.0,408.89838059366207,227.5
6372.0,440.75339233793716,325.0,408.7422021039595,227.5
6372.5,440.5972138482347,325.0,408.586023614257,227.5
6373.0,440.44103535853213,325.0,408.4298451245545,227.5
6373.5,440.2848568688296,325.0,408.27366663485196,227.5
6374.0,440.1286783791271,325.0,408.1174881451495,227.5
6374.5,439.97249988942457,325.0,407.96130965544694,227.5
6375.0,439.816321399722,325.0,407.80513116574446,227.5
6375.5,439.66014291001954,325.0,407.6489526760419,227.5
6376.0,439.503964420317,325.0,407.4927741863394,227.5
6376.5,439.3477859306145,325.0,407.3365956966369,227.5
6377.0,439.191607440912,325.0,407.18041720693435,227.5
6377.5,439.0354289512095,325.0,407.02423871723187,227.5
6378.0,438.87925046150696,325.0,406.8680602275293,227.5
6378.5,438.7230719718044,325.0,406.7118817378268,227.5
6379.0,438.56689348210193,325.0,406.5557032481243,227.5
6379.5,438.4107149923994,325.0,406.39952475842176,227.5
6380.0,438.2545365026969,325.0,406.2433462687193,227.5
6380.5,438.09835801299437,325.0,406.08716777901674,227.5
6381.0,437.9421795232918,325.0,405.9309892893142,227.5
6381.5,437.78600103358934,325.0,405.7748107996117,227.5
6382.0,437.6298225438868,325.0,405.6186323099092,227.5
6382.5,437.4736440541843,325.0,405.4624538202067,227.5
6383.0,437.3174655644818,325.0,405.30627533050415,227.5
6383.5,437.16128707477924,325.0,405.15009684080167,227.5
6384.0,437.00510858507675,325.0,404.9939183510991,227.5
6384.5,436.8489300953742,325.0,404.8377398613966,227.5
6385.0,436.69275160567173,325.0,404.6815613716941,227.5
6385.5,436.5365731159692,325.0,404.52538288199156,227.5
6386.0,436.3803946262667,325.0,404.369204392289,227.5
6386.5,436.22421613656417,325.0,404.21302590258654,227.5
6387.0,436.0680376468616,325.0,404.056847412884,227.5
6387.5,435.91185915715914,325.0,403.9006689231815,227.5
6388.0,435.7556806674566,325.0,403.744490433479,227.5
6388.5,435.5995021777541,325.0,403.5883119437765,227.5
6389.0,435.4433236880516,325.0,403.43213345407395,227.5
6389.5,435.28714519834904,325.0,403.2759549643714,227.5
6390.0,435.13096670864655,325.0,403.1197764746689,227.5
6390.5,434.974788218944,325.0,402.9635979849664,227.5
6391.0,434.81860972924153,325.0,402.8074194952639,227.5
6391.5,434.662431239539,325.0,402.65124100556136,227.5
6392.0,434.50625274983645,325.0,402.4950625158589,227.5
6392.5,434.35007426013397,325.0,402.33888402615634,227.5
6393.0,434.1938957704314,325.0,402.1827055364538,227.5
6393.5,434.03771728072894,325.0,402.0265270467513,227.5
6394.0,433.8815387910264,325.0,401.87034855704877,227.5
6394.5,433.7253603013239,325.0,401.71417006734623,227.5
6395.0,433.5691818116214,325.0,401.55799157764375,227.5
6395.5,433.41300332191884,325.0,401.4018130879412,227.5
6396.0,433.25682483221635,325.0,401.2456345982387,227.5
6396.5,433.1006463425138,325.0,401.0894561085362,227.5
6397.0,432.9444678528113,325.0,400.9332776188337,227.5
6397.5,432.7882893631088,325.0,400.77709912913116,227.5
6398.0,432.63211087340625,325.0,400.6209206394286,227.5
6398.5,432.47593238370376,325.0,400.46474214972613,227.5
6399.0,432.3197538940012,325.0,400.3085636600236,227.5
6399.5,432.16357540429874,325.0,400.1523851703211,227.5
6400.0,432.0073969145962,325.0,399.99620668061857,227.5
6400.5,431.85121842489366,325.0,399.84002819091603,227.5
6401.0,431.6950399351912,325.0,399.68384970121355,227.5
6401.5,431.53886144548864,325.0,399.527671211511,227.5
6402.0,431.38268295578615,325.0,399.3714927218085,227.5
6402.5,431.2265044660836,325.0,399.215314232106,227.5
6403.0,431.0703259763811,325.0,399.05913574240344,227.5
6403.5,430.9141474866786,325.0,398.90295725270096,227.5
6404.0,430.75796899697605,325.0,398.7467787629984,227.5
6404.5,430.60179050727356,325.0,398.59060027329593,227.5
6405.0,430.445612017571,325.0,398.4344217835934,227.5
6405.5,430.2894335278685,325.0,398.2782432938909,227.5
6406.0,430.133255038166,325.0,398.12206480418837,227.5
6406.5,429.97707654846346,325.0,397.96588631448583,227.5
6407.0,429.820898058761,325.0,397.80970782478335,227.5
6407.5,429.66471956905843,325.0,397.6535293350808,227.5
6408.0,429.50854107935595,325.0,397.49735084537826,227.5
6408.5,429.3523625896534,325.0,397.3411723556758,227.5
6409.0,429.19618409995087,325.0,397.18499386597324,227.5
6409.5,429.0400056102484,325.0,397.02881537627076,227.5
6410.0,428.88382712054585,325.0,396.8726368865682,227.5
6410.5,428.72764863084336,325.0,396.71645839686573,227.5
6411.0,428.5714701411408,325.0,396.5602799071632,227.5
6411.5,428.4152916514383,325.0,396.40410141746065,227.5
6412.0,428.2591131617358,325.0,396.24792292775817,227.5
6412.5,428.10293467203326,325.0,396.0917444380556,227.5
6413.0,427.9467561823308,325.0,395.93556594835314,227.5
6413.5,427.79057769262823,325.0,395.7793874586506,227.5
6414.0,427.6343992029257,325.0,395.6232089689481,227.5
6414.5,427.4782207132232,325.0,395.4670304792456,227.5
